year,state,age_group,gender,race,deaths,population,crude_rate
2018.0,Nevada,85+ years,Male,Black or African American,131.0,1018,12868.4
2018.0,Nevada,85+ years,Male,White,2133.0,15306,13935.7
2018.0,New Hampshire,< 1 year,Female,White,23.0,5485,419.3
2018.0,New Hampshire,15-24 years,Female,White,32.0,79324,40.3
2018.0,New Hampshire,15-24 years,Male,White,74.0,82481,89.7
2018.0,New Hampshire,25-34 years,Female,White,79.0,75206,105.0
2018.0,New Hampshire,25-34 years,Male,White,168.0,80230,209.4
2018.0,New Hampshire,35-44 years,Female,White,94.0,71658,131.2
2018.0,New Hampshire,35-44 years,Male,White,222.0,71558,310.2
2018.0,New Hampshire,45-54 years,Female,White,237.0,91279,259.6
2018.0,New Hampshire,45-54 years,Male,White,463.0,89023,520.1
2018.0,New Hampshire,55-64 years,Female,White,603.0,104860,575.1
2018.0,New Hampshire,55-64 years,Male,White,964.0,100980,954.6
2018.0,New Hampshire,65-74 years,Female,White,933.0,73963,1261.4
2018.0,New Hampshire,65-74 years,Male,White,1297.0,69274,1872.3
2018.0,New Hampshire,75-84 years,Female,White,1441.0,36639,3933.0
2018.0,New Hampshire,75-84 years,Male,White,1563.0,30170,5180.6
2018.0,New Hampshire,85+ years,Female,White,2710.0,19597,13828.6
2018.0,New Hampshire,85+ years,Male,White,1685.0,10452,16121.3
2018.0,New Jersey,< 1 year,Female,Black or African American,65.0,9378,693.1
2018.0,New Jersey,< 1 year,Female,White,113.0,34201,330.4
2018.0,New Jersey,< 1 year,Male,Black or African American,72.0,9752,738.3
2018.0,New Jersey,< 1 year,Male,White,119.0,35897,331.5
2018.0,New Jersey,1-4 years,Male,White,27.0,148573,18.2
2018.0,New Jersey,5-14 years,Female,White,34.0,375784,9.0
2018.0,New Jersey,5-14 years,Male,White,46.0,392891,11.7
2018.0,New Jersey,15-24 years,Female,Black or African American,38.0,99726,38.1
2018.0,New Jersey,15-24 years,Female,White,121.0,384883,31.4
2018.0,New Jersey,15-24 years,Male,Asian or Pacific Islander,23.0,53749,42.8
2018.0,New Jersey,15-24 years,Male,Black or African American,116.0,103264,112.3
2018.0,New Jersey,15-24 years,Male,White,327.0,404219,80.9
2018.0,New Jersey,25-34 years,Female,Black or African American,84.0,104536,80.4
2018.0,New Jersey,25-34 years,Female,White,365.0,383972,95.1
2018.0,New Jersey,25-34 years,Male,Asian or Pacific Islander,25.0,71365,35.0
2018.0,New Jersey,25-34 years,Male,Black or African American,240.0,104745,229.1
2018.0,New Jersey,25-34 years,Male,White,883.0,406055,217.5
2018.0,New Jersey,35-44 years,Female,Asian or Pacific Islander,29.0,82618,35.1
2018.0,New Jersey,35-44 years,Female,Black or African American,201.0,96908,207.4
2018.0,New Jersey,35-44 years,Female,White,415.0,389635,106.5
2018.0,New Jersey,35-44 years,Male,Asian or Pacific Islander,48.0,77556,61.9
2018.0,New Jersey,35-44 years,Male,Black or African American,278.0,87587,317.4
2018.0,New Jersey,35-44 years,Male,White,1049.0,394718,265.8
2018.0,New Jersey,45-54 years,Female,Asian or Pacific Islander,53.0,68213,77.7
2018.0,New Jersey,45-54 years,Female,Black or African American,416.0,102548,405.7
2018.0,New Jersey,45-54 years,Female,White,1102.0,458240,240.5
2018.0,New Jersey,45-54 years,Male,Asian or Pacific Islander,92.0,63753,144.3
2018.0,New Jersey,45-54 years,Male,Black or African American,610.0,88279,691.0
2018.0,New Jersey,45-54 years,Male,White,1878.0,446433,420.7
2018.0,New Jersey,55-64 years,Female,Asian or Pacific Islander,108.0,53891,200.4
2018.0,New Jersey,55-64 years,Female,Black or African American,820.0,89916,912.0
2018.0,New Jersey,55-64 years,Female,White,2630.0,483978,543.4
2018.0,New Jersey,55-64 years,Male,Asian or Pacific Islander,199.0,48675,408.8
2018.0,New Jersey,55-64 years,Male,Black or African American,1097.0,74752,1467.5
2018.0,New Jersey,55-64 years,Male,White,3967.0,461659,859.3
2018.0,New Jersey,65-74 years,Female,Asian or Pacific Islander,205.0,34973,586.2
2018.0,New Jersey,65-74 years,Female,Black or African American,1000.0,55415,1804.6
2018.0,New Jersey,65-74 years,Female,White,4344.0,345503,1257.3
2018.0,New Jersey,65-74 years,Male,Asian or Pacific Islander,268.0,29972,894.2
2018.0,New Jersey,65-74 years,Male,Black or African American,1127.0,38903,2896.9
2018.0,New Jersey,65-74 years,Male,White,5924.0,301906,1962.2
2018.0,New Jersey,75-84 years,Female,Asian or Pacific Islander,335.0,16624,2015.2
2018.0,New Jersey,75-84 years,Female,Black or African American,1177.0,29801,3949.5
2018.0,New Jersey,75-84 years,Female,White,7192.0,199441,3606.1
2018.0,New Jersey,75-84 years,Male,Asian or Pacific Islander,389.0,14379,2705.3
2018.0,New Jersey,75-84 years,Male,Black or African American,1020.0,17629,5785.9
2018.0,New Jersey,75-84 years,Male,White,7403.0,146748,5044.7
2018.0,New Jersey,85+ years,Female,Asian or Pacific Islander,364.0,5891,6178.9
2018.0,New Jersey,85+ years,Female,Black or African American,1364.0,12436,10968.2
2018.0,New Jersey,85+ years,Female,White,15520.0,115353,13454.4
2018.0,New Jersey,85+ years,Male,Asian or Pacific Islander,282.0,3798,7425.0
2018.0,New Jersey,85+ years,Male,Black or African American,697.0,5260,13251.0
2018.0,New Jersey,85+ years,Male,White,9264.0,58884,15732.6
2018.0,New Mexico,< 1 year,Female,White,43.0,9301,462.3
2018.0,New Mexico,< 1 year,Male,White,63.0,9715,648.5
2018.0,New Mexico,5-14 years,Male,White,21.0,110841,18.9
2018.0,New Mexico,15-24 years,Female,White,49.0,109656,44.7
2018.0,New Mexico,15-24 years,Male,American Indian or Alaska Native,42.0,18492,227.1
2018.0,New Mexico,15-24 years,Male,White,158.0,116734,135.4
2018.0,New Mexico,25-34 years,Female,American Indian or Alaska Native,59.0,19144,308.2
2018.0,New Mexico,25-34 years,Female,White,133.0,109455,121.5
2018.0,New Mexico,25-34 years,Male,American Indian or Alaska Native,120.0,19354,620.0
2018.0,New Mexico,25-34 years,Male,White,281.0,117510,239.1
2018.0,New Mexico,35-44 years,Female,American Indian or Alaska Native,69.0,15224,453.2
2018.0,New Mexico,35-44 years,Female,White,181.0,101969,177.5
2018.0,New Mexico,35-44 years,Male,American Indian or Alaska Native,107.0,14692,728.3
2018.0,New Mexico,35-44 years,Male,White,385.0,104172,369.6
2018.0,New Mexico,45-54 years,Female,American Indian or Alaska Native,79.0,13774,573.5
2018.0,New Mexico,45-54 years,Female,White,376.0,102701,366.1
2018.0,New Mexico,45-54 years,Male,American Indian or Alaska Native,147.0,12452,1180.5
2018.0,New Mexico,45-54 years,Male,White,642.0,99342,646.3
2018.0,New Mexico,55-64 years,Female,American Indian or Alaska Native,101.0,13257,761.9
2018.0,New Mexico,55-64 years,Female,White,850.0,124130,684.8
2018.0,New Mexico,55-64 years,Male,American Indian or Alaska Native,156.0,11348,1374.7
2018.0,New Mexico,55-64 years,Male,Black or African American,46.0,3564,1290.7
2018.0,New Mexico,55-64 years,Male,White,1348.0,114009,1182.4
2018.0,New Mexico,65-74 years,Female,American Indian or Alaska Native,104.0,8259,1259.2
2018.0,New Mexico,65-74 years,Female,Black or African American,37.0,1790,2067.0
2018.0,New Mexico,65-74 years,Female,White,1410.0,103265,1365.4
2018.0,New Mexico,65-74 years,Male,American Indian or Alaska Native,156.0,6390,2441.3
2018.0,New Mexico,65-74 years,Male,Black or African American,60.0,2045,2934.0
2018.0,New Mexico,65-74 years,Male,White,2025.0,92662,2185.4
2018.0,New Mexico,75-84 years,Female,American Indian or Alaska Native,129.0,4062,3175.8
2018.0,New Mexico,75-84 years,Female,Black or African American,22.0,875,2514.3
2018.0,New Mexico,75-84 years,Female,White,1810.0,52635,3438.8
2018.0,New Mexico,75-84 years,Male,American Indian or Alaska Native,124.0,2706,4582.4
2018.0,New Mexico,75-84 years,Male,Black or African American,50.0,784,6377.6
2018.0,New Mexico,75-84 years,Male,White,2109.0,44636,4724.9
2018.0,New Mexico,85+ years,Female,American Indian or Alaska Native,147.0,1546,9508.4
2018.0,New Mexico,85+ years,Female,Asian or Pacific Islander,24.0,379,6332.5
2018.0,New Mexico,85+ years,Female,Black or African American,49.0,405,12098.8
2018.0,New Mexico,85+ years,Female,White,2812.0,23015,12218.1
2018.0,New Mexico,85+ years,Male,American Indian or Alaska Native,94.0,828,11352.7
2018.0,New Mexico,85+ years,Male,Black or African American,26.0,224,11607.1
2018.0,New Mexico,85+ years,Male,White,2056.0,14590,14091.8
2018.0,New York,< 1 year,Female,Asian or Pacific Islander,33.0,9928,332.4
2018.0,New York,< 1 year,Female,Black or African American,121.0,25974,465.9
2018.0,New York,< 1 year,Female,White,268.0,73688,363.7
2018.0,New York,< 1 year,Male,Asian or Pacific Islander,28.0,10533,265.8
2018.0,New York,< 1 year,Male,Black or African American,195.0,27084,720.0
2018.0,New York,< 1 year,Male,White,328.0,77172,425.0
2018.0,New York,1-4 years,Female,White,59.0,302882,19.5
2018.0,New York,1-4 years,Male,Black or African American,24.0,98232,24.4
2018.0,New York,1-4 years,Male,White,59.0,317855,18.6
2018.0,New York,5-14 years,Female,Black or African American,37.0,232596,15.9
2018.0,New York,5-14 years,Female,White,80.0,747803,10.7
2018.0,New York,5-14 years,Male,Black or African American,40.0,240286,16.6
2018.0,New York,5-14 years,Male,White,88.0,784081,11.2
2018.0,New York,15-24 years,Female,Black or African American,80.0,257854,31.0
2018.0,New York,15-24 years,Female,White,230.0,841575,27.3
2018.0,New York,15-24 years,Male,Asian or Pacific Islander,40.0,114852,34.8
2018.0,New York,15-24 years,Male,Black or African American,201.0,258436,77.8
2018.0,New York,15-24 years,Male,White,586.0,864465,67.8
2018.0,New York,25-34 years,Female,Asian or Pacific Islander,34.0,171785,19.8
2018.0,New York,25-34 years,Female,Black or African American,180.0,293705,61.3
2018.0,New York,25-34 years,Female,White,572.0,953996,60.0
2018.0,New York,25-34 years,Male,Asian or Pacific Islander,72.0,152666,47.2
2018.0,New York,25-34 years,Male,Black or African American,398.0,286421,139.0
2018.0,New York,25-34 years,Male,White,1425.0,982789,145.0
2018.0,New York,35-44 years,Female,Asian or Pacific Islander,59.0,149760,39.4
2018.0,New York,35-44 years,Female,Black or African American,364.0,245527,148.3
2018.0,New York,35-44 years,Female,White,859.0,822574,104.4
2018.0,New York,35-44 years,Male,Asian or Pacific Islander,106.0,127602,83.1
2018.0,New York,35-44 years,Male,Black or African American,508.0,213005,238.5
2018.0,New York,35-44 years,Male,White,1725.0,841296,205.0
2018.0,New York,45-54 years,Female,Asian or Pacific Islander,165.0,133054,124.0
2018.0,New York,45-54 years,Female,Black or African American,878.0,255722,343.3
2018.0,New York,45-54 years,Female,White,2108.0,910374,231.6
2018.0,New York,45-54 years,Male,Asian or Pacific Islander,228.0,116055,196.5
2018.0,New York,45-54 years,Male,Black or African American,1122.0,211659,530.1
2018.0,New York,45-54 years,Male,White,3724.0,898723,414.4
2018.0,New York,55-64 years,Female,American Indian or Alaska Native,23.0,12269,187.5
2018.0,New York,55-64 years,Female,Asian or Pacific Islander,257.0,116338,220.9
2018.0,New York,55-64 years,Female,Black or African American,1817.0,243108,747.4
2018.0,New York,55-64 years,Female,White,5256.0,980056,536.3
2018.0,New York,55-64 years,Male,American Indian or Alaska Native,30.0,11014,272.4
2018.0,New York,55-64 years,Male,Asian or Pacific Islander,479.0,105723,453.1
2018.0,New York,55-64 years,Male,Black or African American,2340.0,193550,1209.0
2018.0,New York,55-64 years,Male,White,8456.0,932563,906.7
2018.0,New York,65-74 years,Female,American Indian or Alaska Native,29.0,7155,405.3
2018.0,New York,65-74 years,Female,Asian or Pacific Islander,451.0,73865,610.6
2018.0,New York,65-74 years,Female,Black or African American,2343.0,156191,1500.1
2018.0,New York,65-74 years,Female,White,9322.0,742096,1256.2
2018.0,New York,65-74 years,Male,American Indian or Alaska Native,40.0,5786,691.3
2018.0,New York,65-74 years,Male,Asian or Pacific Islander,671.0,65443,1025.3
2018.0,New York,65-74 years,Male,Black or African American,2545.0,108924,2336.5
2018.0,New York,65-74 years,Male,White,12372.0,649660,1904.4
2018.0,New York,75-84 years,Female,American Indian or Alaska Native,30.0,3678,815.7
2018.0,New York,75-84 years,Female,Asian or Pacific Islander,677.0,35954,1883.0
2018.0,New York,75-84 years,Female,Black or African American,2811.0,86449,3251.6
2018.0,New York,75-84 years,Female,White,14915.0,424907,3510.2
2018.0,New York,75-84 years,Male,American Indian or Alaska Native,24.0,2434,986.0
2018.0,New York,75-84 years,Male,Asian or Pacific Islander,842.0,29282,2875.5
2018.0,New York,75-84 years,Male,Black or African American,2448.0,49165,4979.2
2018.0,New York,75-84 years,Male,White,15098.0,316226,4774.4
2018.0,New York,85+ years,Female,American Indian or Alaska Native,24.0,1753,1369.1
2018.0,New York,85+ years,Female,Asian or Pacific Islander,1085.0,15480,7009.0
2018.0,New York,85+ years,Female,Black or African American,3567.0,39573,9013.7
2018.0,New York,85+ years,Female,White,30812.0,244491,12602.5
2018.0,New York,85+ years,Male,Asian or Pacific Islander,830.0,10009,8292.5
2018.0,New York,85+ years,Male,Black or African American,1677.0,16057,10444.0
2018.0,New York,85+ years,Male,White,18714.0,128075,14611.8
2018.0,North Carolina,< 1 year,Female,Black or African American,139.0,15615,890.2
2018.0,North Carolina,< 1 year,Female,White,168.0,38962,431.2
2018.0,North Carolina,< 1 year,Male,Black or African American,222.0,16331,1359.4
2018.0,North Carolina,< 1 year,Male,White,237.0,40771,581.3
2018.0,North Carolina,1-4 years,Female,White,24.0,157375,15.3
2018.0,North Carolina,1-4 years,Male,Black or African American,23.0,67336,34.2
2018.0,North Carolina,1-4 years,Male,White,43.0,165684,26.0
2018.0,North Carolina,5-14 years,Female,Black or African American,35.0,167353,20.9
2018.0,North Carolina,5-14 years,Female,White,44.0,425797,10.3
2018.0,North Carolina,5-14 years,Male,Black or African American,43.0,172098,25.0
2018.0,North Carolina,5-14 years,Male,White,52.0,445548,11.7
2018.0,North Carolina,15-24 years,Female,Black or African American,88.0,180974,48.6
2018.0,North Carolina,15-24 years,Female,White,174.0,453264,38.4
2018.0,North Carolina,15-24 years,Male,American Indian or Alaska Native,27.0,13406,201.4
2018.0,North Carolina,15-24 years,Male,Black or African American,254.0,182057,139.5
2018.0,North Carolina,15-24 years,Male,White,488.0,489028,99.8
2018.0,North Carolina,25-34 years,Female,Black or African American,191.0,180901,105.6
2018.0,North Carolina,25-34 years,Female,White,487.0,473108,102.9
2018.0,North Carolina,25-34 years,Male,American Indian or Alaska Native,33.0,12239,269.6
2018.0,North Carolina,25-34 years,Male,Asian or Pacific Islander,26.0,32702,79.5
2018.0,North Carolina,25-34 years,Male,Black or African American,418.0,167933,248.9
2018.0,North Carolina,25-34 years,Male,White,880.0,480584,183.1
2018.0,North Carolina,35-44 years,Female,American Indian or Alaska Native,30.0,11918,251.7
2018.0,North Carolina,35-44 years,Female,Black or African American,330.0,161717,204.1
2018.0,North Carolina,35-44 years,Female,White,669.0,458256,146.0
2018.0,North Carolina,35-44 years,Male,American Indian or Alaska Native,47.0,11891,395.3
2018.0,North Carolina,35-44 years,Male,Asian or Pacific Islander,23.0,31081,74.0
2018.0,North Carolina,35-44 years,Male,Black or African American,454.0,135750,334.4
2018.0,North Carolina,35-44 years,Male,White,1223.0,452412,270.3
2018.0,North Carolina,45-54 years,Female,American Indian or Alaska Native,38.0,10848,350.3
2018.0,North Carolina,45-54 years,Female,Asian or Pacific Islander,22.0,23494,93.6
2018.0,North Carolina,45-54 years,Female,Black or African American,673.0,166554,404.1
2018.0,North Carolina,45-54 years,Female,White,1594.0,505011,315.6
2018.0,North Carolina,45-54 years,Male,American Indian or Alaska Native,55.0,10698,514.1
2018.0,North Carolina,45-54 years,Male,Asian or Pacific Islander,31.0,22406,138.4
2018.0,North Carolina,45-54 years,Male,Black or African American,977.0,137293,711.6
2018.0,North Carolina,45-54 years,Male,White,2385.0,501536,475.5
2018.0,North Carolina,55-64 years,Female,American Indian or Alaska Native,89.0,9395,947.3
2018.0,North Carolina,55-64 years,Female,Asian or Pacific Islander,52.0,15929,326.4
2018.0,North Carolina,55-64 years,Female,Black or African American,1464.0,157687,928.4
2018.0,North Carolina,55-64 years,Female,White,3534.0,523617,674.9
2018.0,North Carolina,55-64 years,Male,American Indian or Alaska Native,112.0,8513,1315.6
2018.0,North Carolina,55-64 years,Male,Asian or Pacific Islander,60.0,12968,462.7
2018.0,North Carolina,55-64 years,Male,Black or African American,2088.0,128537,1624.4
2018.0,North Carolina,55-64 years,Male,White,5654.0,486337,1162.6
2018.0,North Carolina,65-74 years,Female,American Indian or Alaska Native,86.0,6249,1376.2
2018.0,North Carolina,65-74 years,Female,Asian or Pacific Islander,65.0,10005,649.7
2018.0,North Carolina,65-74 years,Female,Black or African American,1884.0,105879,1779.4
2018.0,North Carolina,65-74 years,Female,White,6110.0,424622,1438.9
2018.0,North Carolina,65-74 years,Male,American Indian or Alaska Native,135.0,5341,2527.6
2018.0,North Carolina,65-74 years,Male,Asian or Pacific Islander,70.0,7452,939.3
2018.0,North Carolina,65-74 years,Male,Black or African American,2559.0,78918,3242.6
2018.0,North Carolina,65-74 years,Male,White,8306.0,371992,2232.8
2018.0,North Carolina,75-84 years,Female,American Indian or Alaska Native,117.0,2618,4469.1
2018.0,North Carolina,75-84 years,Female,Asian or Pacific Islander,105.0,4023,2610.0
2018.0,North Carolina,75-84 years,Female,Black or African American,2015.0,47779,4217.3
2018.0,North Carolina,75-84 years,Female,White,9093.0,226584,4013.1
2018.0,North Carolina,75-84 years,Male,American Indian or Alaska Native,96.0,1939,4951.0
2018.0,North Carolina,75-84 years,Male,Asian or Pacific Islander,82.0,3311,2476.6
2018.0,North Carolina,75-84 years,Male,Black or African American,1949.0,29484,6610.4
2018.0,North Carolina,75-84 years,Male,White,9617.0,177320,5423.5
2018.0,North Carolina,85+ years,Female,American Indian or Alaska Native,97.0,884,10972.9
2018.0,North Carolina,85+ years,Female,Asian or Pacific Islander,87.0,1328,6551.2
2018.0,North Carolina,85+ years,Female,Black or African American,2429.0,20654,11760.4
2018.0,North Carolina,85+ years,Female,White,13726.0,100143,13706.4
2018.0,North Carolina,85+ years,Male,American Indian or Alaska Native,55.0,437,12585.8
2018.0,North Carolina,85+ years,Male,Asian or Pacific Islander,67.0,771,8690.0
2018.0,North Carolina,85+ years,Male,Black or African American,1065.0,7904,13474.2
